TransactionID,PropertyID,CustomerID,AgentID,DateID,TransactionType,SalePrice,MonthlyRent,Commission,DaysOnMarket
T06486,P332,C0362,A018,20261201,Rent,,83766,20103.84,71
T06487,P061,C0317,A009,20250503,Sale,21979967,,439599.34,138
T06488,P493,C0878,A009,20251209,Rent,,69929,16782.96,31
T06489,P341,C0822,A024,20260920,Rent,,109931,26383.44,135
T06490,P423,C0835,A044,20260519,Sale,5201889,,104037.78,115
T06491,P144,C0166,A014,20250513,Rent,,108157,25957.68,177
T06492,P433,C0358,A014,20250429,Sale,29099271,,581985.42,36
T06493,P035,C0978,A033,20260221,Rent,,93980,22555.2,102
T06494,P191,C0981,A024,20251110,Rent,,98926,23742.24,35
T06495,P462,C0948,A039,20251228,Sale,10065953,,201319.06,118
T06496,P400,C0042,A026,20250905,Sale,9959901,,199198.02,30
T06497,P022,C0899,A039,20250609,Rent,,107985,25916.4,130
T06498,P441,C0932,A049,20250110,Sale,14793277,,295865.54,72
T06499,P073,C0467,A020,20250729,Rent,,28512,6842.88,48
T06500,P472,C0190,A021,20250721,Sale,27023371,,540467.42,39
T06501,P244,C0525,A003,20250218,Rent,,80517,19324.08,157
T06502,P445,C0824,A002,20250510,Sale,27722552,,554451.04,160
T06503,P014,C0904,A014,20261013,Sale,16492101,,329842.02,153
T06504,P116,C0024,A017,20250219,Sale,18406455,,368129.1,144
T06505,P127,C0519,A043,20250221,Sale,28509057,,570181.14,91
T06506,P123,C0300,A040,20250214,Sale,16673263,,333465.26,29
T06507,P445,C0937,A017,20250930,Sale,15598763,,311975.26,107
T06508,P309,C0932,A016,20260829,Sale,11397521,,227950.42,108
T06509,P355,C0990,A012,20250315,Sale,7901862,,158037.24,44
T06510,P190,C0504,A034,20260921,Sale,8548003,,170960.06,68
T06511,P098,C0924,A028,20260829,Sale,5598506,,111970.12,101
T06512,P284,C0208,A003,20260806,Sale,12820668,,256413.36,59
T06513,P191,C0151,A010,20250926,Rent,,20476,4914.24,127
T06514,P486,C0759,A040,20260309,Sale,10055040,,201100.8,37
T06515,P131,C0785,A036,20250816,Sale,22597931,,451958.62,47
T06516,P166,C0794,A043,20260306,Rent,,27761,6662.64,133
T06517,P062,C0231,A013,20260723,Sale,9846615,,196932.3,92
T06518,P425,C0721,A040,20251105,Rent,,123202,29568.48,167
T06519,P076,C0140,A040,20250723,Sale,6835001,,136700.02,180
T06520,P022,C0416,A012,20261027,Rent,,66326,15918.24,77
T06521,P002,C0333,A040,20250831,Rent,,130031,31207.44,144
T06522,P208,C0490,A023,20250226,Sale,26038831,,520776.62,67
T06523,P240,C0502,A039,20260921,Rent,,68123,16349.52,129
T06524,P070,C0028,A050,20251218,Sale,7228705,,144574.1,72
T06525,P293,C0451,A023,20250104,Sale,28303266,,566065.32,141
T06526,P078,C0078,A023,20261004,Sale,15506469,,310129.38,95
T06527,P066,C0343,A020,20250930,Sale,16626259,,332525.18,73
T06528,P280,C0573,A045,20250701,Rent,,46208,11089.92,125
T06529,P135,C0791,A030,20250305,Sale,24872612,,497452.24,32
T06530,P478,C0734,A012,20250511,Sale,6966160,,139323.2,100
T06531,P092,C0210,A009,20260910,Rent,,71302,17112.48,65
T06532,P471,C0824,A018,20260201,Rent,,148741,35697.84,107
T06533,P393,C0053,A003,20250108,Sale,27595150,,551903,15
T06534,P278,C0283,A024,20251015,Sale,12854321,,257086.42,120
T06535,P478,C0482,A046,20260828,Sale,28127996,,562559.92,77
T06536,P041,C0144,A027,20260927,Sale,4593862,,91877.24,106
T06537,P294,C0084,A050,20261211,Sale,13829886,,276597.72,78
T06538,P288,C0151,A035,20260319,Sale,26663343,,533266.86,77
T06539,P012,C0036,A027,20250623,Rent,,39993,9598.32,53
T06540,P076,C0084,A018,20260221,Sale,7396095,,147921.9,128
T06541,P074,C0303,A030,20251020,Sale,20825600,,416512,80
T06542,P194,C0766,A013,20250527,Rent,,109059,26174.16,67
T06543,P490,C1000,A045,20250802,Sale,20858091,,417161.82,62
T06544,P345,C0529,A036,20261117,Sale,15999437,,319988.74,89
T06545,P345,C0534,A031,20250329,Sale,10515505,,210310.1,20
T06546,P477,C0059,A048,20260316,Rent,,29604,7104.96,107
T06547,P306,C0364,A012,20250911,Sale,29342492,,586849.84,174
T06548,P173,C0310,A013,20250313,Sale,14134836,,282696.72,87
T06549,P071,C0020,A035,20261003,Rent,,95988,23037.12,84
T06550,P453,C0777,A035,20250812,Sale,19450708,,389014.16,54
T06551,P223,C0666,A040,20261009,Rent,,103385,24812.4,25
T06552,P302,C0664,A021,20250412,Rent,,77535,18608.4,36
T06553,P126,C0718,A039,20260402,Sale,20123087,,402461.74,107
T06554,P127,C0016,A003,20251025,Sale,8571370,,171427.4,122
T06555,P187,C0542,A045,20250717,Rent,,127652,30636.48,72
T06556,P090,C0809,A004,20260525,Sale,4774801,,95496.02,100
T06557,P269,C0611,A043,20260426,Sale,20569809,,411396.18,127
T06558,P361,C0998,A026,20250929,Rent,,84332,20239.68,24
T06559,P245,C0477,A015,20250523,Sale,26905796,,538115.92,12
T06560,P095,C0376,A019,20250611,Sale,29169051,,583381.02,100
T06561,P243,C0331,A012,20261210,Rent,,35534,8528.16,127
T06562,P419,C0567,A043,20261205,Sale,29033498,,580669.96,69
T06563,P186,C0682,A004,20250809,Rent,,58069,13936.56,108
T06564,P409,C0058,A002,20260214,Sale,15157894,,303157.88,117
T06565,P179,C0832,A049,20260810,Rent,,129618,31108.32,161
T06566,P453,C0334,A014,20260527,Rent,,69692,16726.08,61
T06567,P248,C0297,A044,20250515,Rent,,62940,15105.6,87
T06568,P383,C0144,A017,20250315,Sale,20798913,,415978.26,82
T06569,P352,C0602,A019,20260403,Sale,13448292,,268965.84,139
T06570,P475,C0500,A022,20261121,Rent,,71315,17115.6,14
T06571,P357,C0172,A017,20250129,Rent,,125169,30040.56,102
T06572,P188,C0559,A003,20250406,Sale,9493697,,189873.94,51
T06573,P428,C0097,A041,20250227,Sale,12594411,,251888.22,70
T06574,P360,C0335,A050,20250710,Sale,12834688,,256693.76,6
T06575,P134,C0355,A001,20250315,Sale,13989174,,279783.48,42
T06576,P205,C0207,A028,20251207,Sale,24160951,,483219.02,37
T06577,P025,C0844,A050,20251109,Rent,,62458,14989.92,144
T06578,P312,C0351,A049,20260806,Sale,20818983,,416379.66,115
T06579,P277,C0210,A001,20260207,Rent,,125805,30193.2,150
T06580,P361,C0983,A042,20260128,Sale,19661779,,393235.58,136
T06581,P341,C0197,A043,20260614,Rent,,141474,33953.76,156
T06582,P178,C0469,A028,20260715,Sale,19513943,,390278.86,68
T06583,P317,C0048,A005,20250711,Rent,,52326,12558.24,59
T06584,P231,C0498,A050,20260723,Rent,,47543,11410.32,130
T06585,P042,C0235,A042,20261229,Sale,22816972,,456339.44,168
T06586,P465,C0911,A002,20250929,Sale,23061381,,461227.62,70
T06587,P092,C0486,A031,20260829,Rent,,96934,23264.16,28
T06588,P263,C0284,A008,20261010,Rent,,63013,15123.12,129
T06589,P446,C0032,A049,20250430,Rent,,78854,18924.96,10
T06590,P049,C0817,A044,20261104,Rent,,53055,12733.2,28
T06591,P387,C0349,A024,20260613,Rent,,135424,32501.76,136
T06592,P098,C0798,A033,20260803,Rent,,79371,19049.04,10
T06593,P303,C0454,A026,20250824,Rent,,116308,27913.92,173
T06594,P476,C0646,A015,20250905,Sale,26269575,,525391.5,71
T06595,P497,C0367,A005,20250706,Sale,28946697,,578933.94,58
T06596,P106,C0045,A017,20250829,Sale,13909941,,278198.82,151
T06597,P428,C0755,A041,20260211,Rent,,119334,28640.16,125
T06598,P258,C0684,A031,20250324,Sale,11856173,,237123.46,139
T06599,P009,C0396,A024,20251111,Rent,,122441,29385.84,87
T06600,P279,C0562,A014,20250801,Sale,4753934,,95078.68,155
T06601,P159,C0799,A046,20260326,Rent,,137195,32926.8,152
T06602,P450,C0260,A003,20250412,Rent,,71971,17273.04,13
T06603,P374,C0945,A018,20260719,Sale,12765505,,255310.1,76
T06604,P103,C0022,A027,20260701,Sale,9902024,,198040.48,140
T06605,P136,C0806,A016,20250808,Sale,10851597,,217031.94,65
T06606,P037,C0019,A036,20250227,Rent,,140525,33726,174
T06607,P345,C0560,A015,20250724,Rent,,140564,33735.36,168
T06608,P489,C0580,A028,20250919,Rent,,69970,16792.8,108
T06609,P439,C0922,A044,20251124,Sale,5855340,,117106.8,144
T06610,P182,C0875,A009,20250705,Rent,,123015,29523.6,35
T06611,P333,C0466,A015,20251013,Sale,12942327,,258846.54,99
T06612,P303,C0988,A025,20260730,Sale,10732420,,214648.4,34
T06613,P260,C0756,A014,20250806,Rent,,146043,35050.32,37
T06614,P439,C0030,A039,20251213,Rent,,71617,17188.08,171
T06615,P213,C0274,A007,20251203,Rent,,78398,18815.52,162
T06616,P245,C0268,A049,20250207,Rent,,74608,17905.92,32
T06617,P150,C0016,A024,20260525,Sale,5761608,,115232.16,9
T06618,P095,C0221,A042,20260302,Rent,,59197,14207.28,18
T06619,P295,C0297,A012,20251009,Rent,,29876,7170.24,89
T06620,P090,C0174,A018,20260730,Sale,12284353,,245687.06,168
T06621,P167,C0958,A042,20250421,Rent,,51001,12240.24,32
T06622,P038,C0427,A016,20250901,Sale,18510661,,370213.22,72
T06623,P350,C0478,A011,20260831,Rent,,56854,13644.96,60
T06624,P206,C0533,A044,20261008,Sale,22635017,,452700.34,132
T06625,P493,C0392,A014,20250705,Rent,,59171,14201.04,146
T06626,P188,C0513,A030,20261124,Sale,15009577,,300191.54,24
T06627,P456,C0424,A031,20250630,Sale,4800202,,96004.04,164
T06628,P456,C0726,A045,20250907,Sale,5378509,,107570.18,119
T06629,P033,C0549,A042,20261018,Sale,24156909,,483138.18,67
T06630,P194,C0251,A016,20260428,Sale,8642706,,172854.12,148
T06631,P199,C0400,A049,20260713,Sale,16970536,,339410.72,37
T06632,P164,C0330,A012,20261106,Rent,,60145,14434.8,147
T06633,P238,C0582,A030,20260528,Rent,,77385,18572.4,124
T06634,P134,C0615,A016,20260503,Sale,24773728,,495474.56,180
T06635,P090,C0012,A003,20260207,Sale,11619835,,232396.7,151
T06636,P453,C0835,A026,20250407,Rent,,29859,7166.16,40
T06637,P128,C0135,A026,20251222,Rent,,107653,25836.72,174
T06638,P172,C0503,A046,20250325,Rent,,93082,22339.68,28
T06639,P420,C0452,A012,20260110,Sale,4828309,,96566.18,63
T06640,P155,C0644,A038,20261222,Rent,,134046,32171.04,33
T06641,P331,C0144,A025,20250530,Sale,10238829,,204776.58,71
T06642,P257,C0545,A015,20250307,Sale,6342374,,126847.48,132
T06643,P057,C0732,A048,20261004,Rent,,69519,16684.56,151
T06644,P056,C0901,A011,20250614,Rent,,135270,32464.8,48
T06645,P038,C0092,A012,20260410,Sale,13345549,,266910.98,5
T06646,P218,C0908,A008,20260521,Sale,25299830,,505996.6,123
T06647,P130,C0614,A006,20260707,Rent,,131702,31608.48,157
T06648,P290,C0349,A021,20250728,Rent,,75254,18060.96,80
T06649,P081,C0312,A030,20250729,Sale,17935997,,358719.94,47
T06650,P441,C0293,A039,20260410,Sale,14060222,,281204.44,30
T06651,P269,C0455,A020,20250319,Rent,,26044,6250.56,148
T06652,P007,C0732,A044,20260617,Sale,7892763,,157855.26,90
T06653,P395,C0075,A045,20251119,Rent,,62299,14951.76,54
T06654,P302,C0856,A021,20250418,Sale,16150966,,323019.32,73
T06655,P358,C0589,A016,20260908,Sale,10377424,,207548.48,66
T06656,P432,C0156,A022,20250226,Rent,,99917,23980.08,86
T06657,P161,C0819,A048,20261110,Rent,,115030,27607.2,31
T06658,P334,C0382,A021,20261011,Rent,,132816,31875.84,13
T06659,P086,C0035,A015,20250814,Sale,4912229,,98244.58,28
T06660,P132,C0790,A003,20260225,Sale,8903547,,178070.94,164
T06661,P462,C0277,A039,20260407,Rent,,49797,11951.28,33
T06662,P142,C0249,A021,20261118,Rent,,29790,7149.6,85
T06663,P280,C0794,A031,20260620,Rent,,128648,30875.52,85
T06664,P464,C0611,A006,20250512,Sale,15207839,,304156.78,151
T06665,P025,C0683,A034,20250204,Rent,,143659,34478.16,152
T06666,P238,C0791,A047,20261020,Sale,16704613,,334092.26,69
T06667,P415,C0981,A039,20250326,Rent,,65541,15729.84,56
T06668,P229,C0365,A013,20260120,Rent,,77867,18688.08,85
T06669,P420,C0295,A005,20260113,Rent,,80482,19315.68,177
T06670,P483,C0129,A018,20261022,Rent,,120470,28912.8,131
T06671,P126,C0708,A050,20260711,Rent,,124330,29839.2,177
T06672,P402,C0799,A037,20260223,Sale,28366800,,567336,100
T06673,P422,C0727,A020,20260115,Sale,11439401,,228788.02,20
T06674,P138,C0746,A032,20251210,Sale,9027991,,180559.82,159
T06675,P418,C0336,A036,20250226,Sale,21413576,,428271.52,16
T06676,P438,C0582,A013,20260723,Sale,9198128,,183962.56,131
T06677,P434,C0472,A010,20250506,Sale,29298615,,585972.3,116
T06678,P104,C0689,A020,20261026,Rent,,145290,34869.6,37
T06679,P209,C0730,A012,20260722,Sale,27458055,,549161.1,91
T06680,P275,C0575,A036,20260808,Rent,,114487,27476.88,117
T06681,P281,C0969,A029,20260407,Sale,9726727,,194534.54,22
T06682,P008,C0229,A026,20250211,Rent,,129627,31110.48,85
T06683,P156,C0499,A039,20251028,Sale,23129996,,462599.92,90
T06684,P289,C0906,A004,20250901,Rent,,142304,34152.96,107
T06685,P124,C0366,A016,20261123,Sale,21030554,,420611.08,117
T06686,P086,C0700,A001,20250907,Sale,7723350,,154467,83
T06687,P153,C0868,A036,20260501,Rent,,79280,19027.2,141
T06688,P165,C0224,A044,20260902,Rent,,53806,12913.44,123
T06689,P457,C0840,A013,20260704,Rent,,126105,30265.2,58
T06690,P245,C0509,A001,20260119,Rent,,20592,4942.08,133
T06691,P203,C0524,A040,20250624,Sale,8698663,,173973.26,90
T06692,P153,C0297,A015,20250404,Sale,23222801,,464456.02,90
T06693,P120,C0538,A015,20251125,Rent,,124481,29875.44,58
T06694,P354,C0805,A035,20251129,Rent,,104700,25128,111
T06695,P213,C0117,A012,20250412,Rent,,47871,11489.04,9
T06696,P439,C0311,A008,20250402,Rent,,33038,7929.12,32
T06697,P390,C0225,A020,20260713,Rent,,64374,15449.76,51
T06698,P074,C0396,A005,20250512,Rent,,35276,8466.24,149
T06699,P110,C0348,A003,20260206,Rent,,137284,32948.16,169
T06700,P108,C0074,A038,20260802,Sale,21250392,,425007.84,84
T06701,P096,C0457,A006,20250516,Rent,,67628,16230.72,39
T06702,P354,C0543,A012,20250920,Rent,,61184,14684.16,126
T06703,P187,C0834,A014,20250615,Sale,10311109,,206222.18,121
T06704,P269,C0014,A018,20260401,Rent,,69312,16634.88,79
T06705,P165,C0595,A039,20260831,Sale,19149674,,382993.48,175
T06706,P241,C0444,A004,20251006,Sale,8431878,,168637.56,6
T06707,P486,C0745,A046,20250713,Sale,24654260,,493085.2,94
T06708,P402,C0398,A050,20250103,Sale,29600566,,592011.32,92
T06709,P317,C0836,A042,20260422,Sale,24011293,,480225.86,20
T06710,P130,C0366,A006,20250327,Rent,,76014,18243.36,130
T06711,P108,C0130,A006,20260428,Rent,,99472,23873.28,171
T06712,P485,C0086,A022,20261205,Rent,,59033,14167.92,42
T06713,P093,C0856,A036,20250712,Rent,,104063,24975.12,18
T06714,P197,C0044,A042,20260109,Sale,9654461,,193089.22,92
T06715,P404,C0106,A034,20250219,Sale,12706163,,254123.26,86
T06716,P223,C0174,A035,20261206,Rent,,101489,24357.36,165
T06717,P150,C0266,A017,20250914,Sale,18391393,,367827.86,24
T06718,P472,C0584,A049,20260317,Sale,11619244,,232384.88,32
T06719,P313,C0327,A046,20250112,Sale,12929746,,258594.92,10
T06720,P430,C0015,A016,20260109,Rent,,110624,26549.76,36
T06721,P138,C0580,A047,20260123,Sale,4794340,,95886.8,124
T06722,P267,C0584,A024,20260802,Sale,12011951,,240239.02,129
T06723,P482,C0721,A010,20261230,Rent,,112396,26975.04,67
T06724,P065,C0517,A033,20260730,Rent,,101570,24376.8,160
T06725,P055,C0354,A033,20260712,Rent,,147484,35396.16,90
T06726,P040,C0890,A023,20251112,Sale,8222177,,164443.54,96
T06727,P448,C0842,A010,20250512,Sale,29507127,,590142.54,180
T06728,P369,C0844,A014,20250119,Rent,,48977,11754.48,36
T06729,P430,C0891,A042,20250730,Rent,,119966,28791.84,95
T06730,P244,C0321,A018,20260524,Sale,8134506,,162690.12,67
T06731,P095,C0959,A036,20250708,Sale,14651582,,293031.64,102
T06732,P411,C0770,A008,20260513,Rent,,22733,5455.92,48
T06733,P427,C0454,A011,20250904,Sale,15778723,,315574.46,84
T06734,P332,C0895,A022,20260203,Rent,,149863,35967.12,178
T06735,P205,C0976,A042,20250427,Rent,,136841,32841.84,145
T06736,P472,C0780,A047,20251004,Sale,13819327,,276386.54,80
T06737,P486,C0914,A023,20251226,Rent,,117938,28305.12,138
T06738,P427,C0784,A027,20251108,Sale,23563642,,471272.84,70
T06739,P214,C0879,A038,20260108,Rent,,57170,13720.8,34
T06740,P153,C0174,A015,20260423,Rent,,146043,35050.32,105
T06741,P020,C0920,A031,20260331,Sale,28631451,,572629.02,54
T06742,P286,C0698,A013,20251020,Sale,24826705,,496534.1,129
T06743,P334,C0530,A039,20250528,Rent,,144509,34682.16,29
T06744,P199,C0020,A037,20251211,Sale,21078056,,421561.12,69
T06745,P433,C0482,A047,20251215,Sale,24292217,,485844.34,130
T06746,P328,C0278,A008,20260605,Rent,,19184,4604.16,81
T06747,P045,C0326,A043,20250602,Rent,,99981,23995.44,16
T06748,P098,C0923,A035,20260123,Sale,10896462,,217929.24,39
T06749,P465,C0444,A012,20250515,Rent,,149325,35838,155
T06750,P002,C0964,A043,20260802,Rent,,119719,28732.56,120
T06751,P119,C0589,A002,20251228,Rent,,126856,30445.44,171
T06752,P369,C0108,A029,20251013,Rent,,136020,32644.8,129
T06753,P009,C0885,A035,20250520,Rent,,140923,33821.52,132
T06754,P331,C0297,A030,20261008,Rent,,110296,26471.04,39
T06755,P019,C0896,A002,20260505,Rent,,138891,33333.84,18
T06756,P054,C0851,A022,20250504,Sale,5771084,,115421.68,174
T06757,P066,C0281,A012,20250913,Rent,,146688,35205.12,150
T06758,P012,C0970,A020,20251016,Sale,23596011,,471920.22,125
T06759,P370,C0681,A021,20250803,Sale,6396715,,127934.3,72
T06760,P258,C0692,A044,20260717,Rent,,42025,10086,16
T06761,P291,C0780,A026,20250929,Rent,,76528,18366.72,31
T06762,P315,C0496,A024,20260708,Rent,,63521,15245.04,103
T06763,P469,C0472,A034,20261228,Rent,,75581,18139.44,142
T06764,P156,C0963,A028,20260724,Sale,13881596,,277631.92,117
T06765,P428,C0605,A044,20250509,Sale,6988345,,139766.9,131
T06766,P281,C0344,A032,20260611,Rent,,57401,13776.24,19
T06767,P273,C0103,A043,20250411,Sale,17745048,,354900.96,133
T06768,P143,C0602,A008,20260405,Rent,,125594,30142.56,120
T06769,P077,C0924,A024,20260721,Sale,18408282,,368165.64,81
T06770,P036,C0297,A040,20251010,Sale,19410715,,388214.3,47
T06771,P331,C0220,A033,20260401,Rent,,52948,12707.52,121
T06772,P335,C0867,A002,20260902,Rent,,128506,30841.44,176
T06773,P097,C0342,A027,20260113,Sale,12528257,,250565.14,28
T06774,P396,C0614,A004,20260406,Rent,,122086,29300.64,176
T06775,P390,C0842,A035,20250202,Sale,8860913,,177218.26,139
T06776,P142,C0120,A049,20261010,Rent,,126669,30400.56,171
T06777,P410,C0612,A045,20260108,Rent,,134277,32226.48,5
T06778,P217,C1000,A035,20260602,Sale,14446032,,288920.64,7
T06779,P379,C0040,A039,20260920,Sale,13177725,,263554.5,127
T06780,P428,C0011,A037,20260808,Sale,26347729,,526954.58,61
T06781,P485,C0936,A044,20251110,Sale,14618114,,292362.28,55
T06782,P196,C0017,A035,20250828,Rent,,112507,27001.68,166
T06783,P395,C0442,A020,20260603,Rent,,52827,12678.48,21
T06784,P064,C0831,A022,20250217,Rent,,101738,24417.12,110
T06785,P297,C0953,A003,20250930,Rent,,63720,15292.8,16
T06786,P015,C0812,A033,20250211,Sale,23624216,,472484.32,78
T06787,P234,C0029,A012,20260901,Rent,,96590,23181.6,108
T06788,P069,C0394,A046,20260719,Rent,,121575,29178,71
T06789,P269,C0335,A035,20261231,Rent,,126506,30361.44,127
T06790,P038,C0576,A007,20260627,Sale,16868371,,337367.42,9
T06791,P425,C0376,A011,20261204,Sale,13760601,,275212.02,176
T06792,P119,C0347,A032,20260502,Rent,,89121,21389.04,30
T06793,P342,C0884,A045,20260917,Rent,,100146,24035.04,86
T06794,P300,C0730,A033,20260317,Rent,,82836,19880.64,15
T06795,P124,C0721,A021,20250720,Rent,,121718,29212.32,164
T06796,P093,C0509,A016,20261224,Rent,,91079,21858.96,120
T06797,P193,C0010,A038,20261112,Sale,10128072,,202561.44,107
T06798,P264,C0216,A034,20261010,Rent,,44508,10681.92,68
T06799,P059,C0768,A010,20260421,Sale,20813243,,416264.86,81
T06800,P428,C0437,A027,20251219,Sale,19977080,,399541.6,132
T06801,P014,C0244,A004,20260705,Sale,6863587,,137271.74,54
T06802,P355,C0350,A010,20251212,Rent,,32786,7868.64,6
T06803,P403,C0648,A021,20260213,Rent,,123875,29730,42
T06804,P217,C0912,A046,20260324,Rent,,66893,16054.32,52
T06805,P053,C0695,A048,20261016,Rent,,95400,22896,174
T06806,P431,C0611,A021,20261126,Sale,21745283,,434905.66,179
T06807,P166,C0928,A044,20250714,Sale,27306250,,546125,40
T06808,P388,C0321,A017,20260725,Sale,29514378,,590287.56,111
T06809,P251,C0885,A036,20250829,Rent,,85637,20552.88,167
T06810,P446,C0295,A011,20250314,Rent,,50023,12005.52,76
T06811,P081,C0289,A027,20250419,Sale,15891336,,317826.72,76
T06812,P475,C0248,A044,20261204,Rent,,141214,33891.36,148
T06813,P137,C0743,A019,20251204,Sale,22944207,,458884.14,20
T06814,P493,C0029,A041,20250711,Sale,7206912,,144138.24,29
T06815,P121,C0238,A034,20250303,Sale,10660017,,213200.34,168
T06816,P175,C0793,A023,20261231,Sale,25003239,,500064.78,94
T06817,P297,C0678,A013,20260831,Rent,,98965,23751.6,18
T06818,P441,C0243,A005,20250105,Rent,,58125,13950,69
T06819,P076,C0595,A002,20250602,Sale,5910200,,118204,113
T06820,P052,C0020,A046,20260704,Rent,,98330,23599.2,18
T06821,P462,C0884,A040,20260404,Sale,5293870,,105877.4,61
T06822,P386,C0816,A015,20250823,Rent,,39037,9368.88,177
T06823,P107,C0581,A023,20260609,Rent,,26270,6304.8,101
T06824,P080,C0969,A015,20250819,Sale,5201326,,104026.52,25
T06825,P386,C0450,A036,20250222,Sale,19511451,,390229.02,5
T06826,P339,C0080,A010,20260516,Sale,11049691,,220993.82,70
T06827,P071,C0139,A036,20260915,Sale,8076500,,161530,124
T06828,P210,C0416,A011,20260511,Sale,28282633,,565652.66,63
T06829,P286,C0226,A005,20250904,Sale,26859454,,537189.08,96
T06830,P403,C0314,A029,20260407,Rent,,88681,21283.44,93
T06831,P384,C0049,A047,20250115,Sale,8367926,,167358.52,174
T06832,P067,C0558,A008,20251204,Sale,6974830,,139496.6,56
T06833,P090,C0515,A025,20260330,Sale,5048159,,100963.18,153
T06834,P397,C0955,A043,20250930,Sale,15212362,,304247.24,127
T06835,P080,C0144,A015,20250223,Rent,,129669,31120.56,87
T06836,P321,C0220,A016,20261008,Rent,,134268,32224.32,150
T06837,P182,C0548,A040,20250429,Sale,25171812,,503436.24,95
T06838,P405,C0748,A031,20250220,Rent,,48214,11571.36,66
T06839,P337,C0997,A020,20260620,Rent,,117354,28164.96,163
T06840,P127,C0459,A030,20260401,Sale,24687556,,493751.12,45
T06841,P383,C0860,A027,20260426,Rent,,65676,15762.24,129
T06842,P444,C0935,A024,20250128,Rent,,79208,19009.92,8
T06843,P424,C0244,A039,20250124,Rent,,93050,22332,150
